strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,1,1658498193540161450317544903249799383689325866504228451706208256,2138087.8669000072,107.67,2.02
m1,1,1658498193540161450317544903249799383689325866504228451706208256,2138087.8669000072,107.67,9.38
m2,1,1658498193540161450317544903249799383689325866504228451706208256,667376.9465998632,107.37,1.13
