strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,3,976846051792321334216948331259028113691559413128689357806626232336384,5303262.0543999765,155.87,3.00
m1,3,157437447249226477165705595319304199322811493768546531171372374676262972202070048768,5216565.241399981,155.87,118.50
m2,3,976846051792321334216948331259028113691559413128689357806626232336384,1963294.3200002152,155.96,1.61
