strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,3,78611391622864968675021271515354908746656568465555710979357207659767852375934760667866595524293427200,19840960.168098785,268.97,6.24
m1,3,258943623863072747036028605120095211314238707667710965007531477095162929766665225599735283415957635072,19825193.202898633,268.97,384.00
m2,3,78611391622864968675021271515354908746656568465555710979357207659767852375934760667866595524293427200,9197730.457195597,264.53,3.47
