strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,2,281636411420375539555966568148005166608193166275572186258242701099008,2167015.520599949,108.65,2.02
m1,2,7081062823927165978477133934738557240283059435905027868313566314496,2165927.3411999554,108.65,34.86
m2,2,281636411420375539555966568148005166608193166275572186258242701099008,679608.7788999518,108.78,1.05
