strategy,k,db_cost,energy,sample_ms,fusion_ms
m0,3,12246251845445353002378275802202822571841919805433053184,2061746.6032000757,113.93,2.01
m1,3,308849479225472958772659158087095648748006762259054195638272,2047691.9623000761,113.93,77.48
m2,3,12246251845445353002378275802202822571841919805433053184,656399.0747000925,108.52,1.05
